Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
35798892	2020-12-31	Cellou Dalein Diallo	Fulani / Fulbe,Parties,(National) Major Party,Protestors / Popular Opposition / Mobs,Dissident,International Ethnic,Elite	Guinea	Make a visit	042	1.9	Mali		Mali	52357218	5	APANEWS	Bamako		Bamako Region	Mali	12.65	-8
35798894	2020-12-31	Mali		Mali	Host a visit	043	2.8	Cellou Dalein Diallo	Fulani / Fulbe,Parties,(National) Major Party,Protestors / Popular Opposition / Mobs,Dissident,International Ethnic,Elite	Guinea	52357218	5	APANEWS	Bamako		Bamako Region	Mali	12.65	-8
35798947	2020-12-31	Citizen (Brazil)	General Population / Civilian / Social,Social	Brazil	Occupy territory	192	-9.5	Brazil		Brazil	52357221	1	ANSA - Spanish Service (BASP)	Rio de Janeiro	Rio De Janeiro	Estado do Rio de Janeiro	Brazil	-22.9028	-43.2075
35798986	2020-12-31	Kyriakos Mitsotakis	Ideological,Center Right,Executive Office,Government,Elite,Executive,Parties,(National) Major Party	Greece	Make statement	010	0	Hellenic Armed Forces	Government,Military	Greece	52357222	3	Athens News Agency		Nomos Lesvou	North Aegean	Greece	39.1667	26.3333
35798948	2020-12-31	Alassane Ouattara	International Religious,Defense / Security Ministry,Executive Office,Government,Executive,Elite,Muslim	Cote d'Ivoire	Praise or endorse	051	3.4	Hamed Bakayoko	Executive,Defense / Security Ministry,Government	Cote d'Ivoire	52357231	4	Agence Ivoirienne de Presse	Abidjan		Lagunes	Cote d'Ivoire	5.30966	-4.01266
35798987	2020-12-31	Head of Government (Senegal)	Executive,Executive Office,Government	Senegal	Make empathetic comment	018	3.4	Citizen (Senegal)	Social,General Population / Civilian / Social	Senegal	52357236	2	All Africa				Senegal	14.6937	-17.4441
35798988	2020-12-31	Abdoulaye Wade	Elite,International Religious,Sunni	Senegal	Make statement	010	0	Government (Senegal)	Government	Senegal	52357244	2	All Africa	Ufa		Bashkortostan	Russian Federation	54.7852	56.0456
35798895	2020-12-31	Other Authorities / Officials (Sudan)	Government	Sudan	Make statement	010	0	Sudanese Armed Forces	Military,Government	Sudan	52357247	5	All Africa	Darfur Wilayat			Sudan	13	25
35798896	2020-12-31	Citizen (Sudan)	Social,General Population / Civilian / Social	Sudan	Demonstrate or rally	141	-6.5	Unspecified Actor	Unspecified		52357247	6	All Africa	Darfur Wilayat			Sudan	13	25
35798897	2020-12-31	Government (Gabon)	Government	Gabon	Praise or endorse	051	3.4	Legislature (Gabon)	Government,Legislative / Parliamentary	Gabon	52357255	2	All Africa				Gabon	0.38333	9.45
35798951	2020-12-31	Bank (Algeria)	Social,Business	Algeria	Make an appeal or request	020	3	Citizen (Algeria)	General Population / Civilian / Social,Social	Algeria	52357258	1	All Africa				Algeria	36.7525	3.04197
35798906	2020-12-31	Algeria		Algeria	Arrest, detain, or charge with legal action	173	-5	Criminal (Algeria)	Dissident,Criminals / Gangs	Algeria	52357259	1	All Africa	Tamanrasset		Wilaya de Tamanghasset	Algeria	22.785	5.52278
35798917	2020-12-31	Head of Government (Senegal)	Executive,Executive Office,Government	Senegal	Make empathetic comment	018	3.4	Citizen (Senegal)	Social,General Population / Civilian / Social	Senegal	52357264	1	All Africa				Senegal	14.6937	-17.4441
35798907	2020-12-31	Presidential Candidate (Nigeria)	Parties	Nigeria	Make statement	010	0	People's Democratic Party (Nigeria)	Parties	Nigeria	52357274	1	All Africa			Ebonyi State	Nigeria	6.25	8.08333
35798908	2020-12-31	Head of Government (Nigeria)	Executive Office,Government,Executive	Nigeria	Make statement	010	0	People's Democratic Party (Nigeria)	Parties	Nigeria	52357274	1	All Africa			Ebonyi State	Nigeria	6.25	8.08333
35798898	2020-12-31	Botswana Defence Force	Army,Military,Government,Air Force	Botswana	Use conventional military force	190	-10	Citizen (Namibia)	General Population / Civilian / Social,Social	Namibia	52357278	1	All Africa	Chobe			Namibia	-17.7833	25.1667
35798990	2020-12-31	Employee (Nigeria)	Labor,Social	Nigeria	Demonstrate or rally	141	-6.5	Unspecified Actor	Unspecified		52357279	1	All Africa			Kwara State	Nigeria	8.5	5
35798989	2020-12-31	Media Personnel (Nigeria)	Media,Social	Nigeria	Make an appeal or request	020	3	Government (Nigeria)	Government	Nigeria	52357279	4	All Africa			Kwara State	Nigeria	8.5	5
35799040	2020-12-31	Tunisia		Tunisia	Arrest, detain, or charge with legal action	173	-5	Fishermen (Egypt)	Social,Agricultural	Egypt	52357302	1	Unknown				Tunisia	36.819	10.1658
35799068	2020-12-31	Citizen (Uzbekistan)	General Population / Civilian / Social,Social	Uzbekistan	Praise or endorse	051	3.4	Foreign Affairs (Uzbekistan)	Government,Foreign Ministry,Executive	Uzbekistan	52357305	6	Unknown	Tashkent		Toshkent Shahri	Uzbekistan	41.2646	69.2163
35799013	2020-12-31	Egypt		Egypt	Make statement	010	0	Abdel Fattah Al-Sisi	Executive Office,Government,International Religious,Sunni,International Government Organization,Executive,Elite	Egypt	52357306	2	Unknown				Egypt	30.0626	31.2497
35799043	2020-12-31	Cabinet / Council of Ministers / Advisors (United Arab Emirates)	Cabinet,Executive,Government	United Arab Emirates	Praise or endorse	051	3.4	Education Ministry (United Arab Emirates)	Executive,Government,Education Ministry	United Arab Emirates	52357314	3	Unknown	Dubai		Dubayy	United Arab Emirates	25.2582	55.3047
35799026	2020-12-31	Engineer (Egypt)	General Population / Civilian / Social,Social	Egypt	Make statement	010	0	Czech Republic		Czech Republic	52357315	3	Unknown	Manqabad		Muhafazat Asyut	Egypt	27.2015	31.1073
35799010	2020-12-31	Alexandria	Provincial,Government,Local,Municipal	Egypt	Arrest, detain, or charge with legal action	173	-5	Citizen (Egypt)	General Population / Civilian / Social,Social	Egypt	52357319	2	Unknown	Alexandria		Muhafazat al Iskandariyah	Egypt	31.2156	29.9553
35799006	2020-12-31	Spain		Spain	Sign formal agreement	057	8	United Kingdom		United Kingdom	52357327	1	Reuters News	Madrid	Provincia de Madrid	Comunidad de Madrid	Spain	40.4165	-3.70256
35799009	2020-12-31	United Kingdom		United Kingdom	Sign formal agreement	057	8	Spain		Spain	52357327	1	Reuters News	Madrid	Provincia de Madrid	Comunidad de Madrid	Spain	40.4165	-3.70256
35799004	2020-12-31	Spain		Spain	Consult	040	1	United Kingdom		United Kingdom	52357327	3	Reuters News	Madrid	Provincia de Madrid	Comunidad de Madrid	Spain	40.4165	-3.70256
35799005	2020-12-31	United Kingdom		United Kingdom	Consult	040	1	Spain		Spain	52357327	3	Reuters News	London	Greater London	England	United Kingdom	51.5085	-0.12574
35799007	2020-12-31	United Kingdom		United Kingdom	Sign formal agreement	057	8	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		52357327	3	Reuters News	London	Greater London	England	United Kingdom	51.5085	-0.12574
35799008	2020-12-31	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		Sign formal agreement	057	8	United Kingdom		United Kingdom	52357327	3	Reuters News	London	Greater London	England	United Kingdom	51.5085	-0.12574
35799060	2020-12-31	Foreign Affairs (Spain)	Government,Executive,Foreign Ministry	Spain	Make statement	010	0	Gibraltar		Gibraltar	52357328	1	Reuters News				Spain	40.4165	-3.70256
35799041	2020-12-31	Maia Sandu		Moldova, Republic of	Praise or endorse	051	3.4	Aureliu Ciocoi	Government,Executive,Foreign Ministry	Moldova, Republic of	52357330	3	Reuters News	Chisinau		Municipiul Chisinau	Moldova, Republic of	47.0056	28.8575
35799044	2020-12-31	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		Make statement	010	0	China		China	52357336	3	Unknown				China	39.9075	116.397
35799062	2020-12-31	Other Authorities / Officials (Russia)	Government	Russian Federation	Accuse	112	-2	Citizen (Russia)	Social,General Population / Civilian / Social	Russian Federation	52357337	3	BBC Monitoring Former Soviet Union			North Caucasus	Russian Federation	42.9484	44.0662
35799063	2020-12-31	Citizen (Russia)	Social,General Population / Civilian / Social	Russian Federation	Use unconventional violence	180	-9	Police (Russia)	Government,Police	Russian Federation	52357337	3	BBC Monitoring Former Soviet Union			North Caucasus	Russian Federation	42.9484	44.0662
35799012	2020-12-31	Shavkat Mirziyayev	(National) Major Party,Parties,Ideological,Center Left,Executive Office,Government,Elite,Executive	Uzbekistan	Make statement	010	0	Uzbekistan		Uzbekistan	52357338	3	BBC Monitoring Central Asia				Uzbekistan	41.2646	69.2163
35799028	2020-12-31	Shavkat Mirziyayev	(National) Major Party,Parties,Ideological,Center Left,Executive Office,Government,Elite,Executive	Uzbekistan	Make statement	010	0	Uzbekistan		Uzbekistan	52357339	2	BBC Monitoring Central Asia				Uzbekistan	41.2646	69.2163
35798992	2020-12-31	Vladimir Putin	Parties,(National) Major Party,Elite,Center Right,Ideological,Executive Office,Government,Executive	Russian Federation	Make an appeal or request	020	3	Citizen (Russia)	Social,General Population / Civilian / Social	Russian Federation	52357344	1	Agence France-Presse				Russian Federation	55.7522	37.6156
35798991	2020-12-31	Russia		Russian Federation	Make statement	010	0	Vladimir Putin	Parties,(National) Major Party,Elite,Center Right,Ideological,Executive Office,Government,Executive	Russian Federation	52357344	6	Agence France-Presse				Russian Federation	55.7522	37.6156
35799023	2020-12-31	United Kingdom		United Kingdom	Sign formal agreement	057	8	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		52357345	4	Agence France-Presse	Madrid	Provincia de Madrid	Comunidad de Madrid	Spain	40.4165	-3.70256
35799024	2020-12-31	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		Sign formal agreement	057	8	United Kingdom		United Kingdom	52357345	4	Agence France-Presse	Madrid	Provincia de Madrid	Comunidad de Madrid	Spain	40.4165	-3.70256
35799039	2020-12-31	Head of Government (Democratic Republic of Congo)	Executive,Executive Office,Government	Democratic Republic of Congo	Make an appeal or request	020	3	Citizen (Congo)	Social,General Population / Civilian / Social	Congo	52357347	3	All Africa				Democratic Republic of Congo	-4.47223	15.8836
35799064	2020-12-31	Vladimir Putin	Parties,(National) Major Party,Elite,Center Right,Ideological,Executive Office,Government,Executive	Russian Federation	Engage in symbolic act	017	0	Xi Jinping	Executive Office,Government,Executive,Elite,Legislative / Parliamentary,Government Major Party (In Government),Parties,Unicameral,(National) Major Party,Military	China	52357349	2	Xinhua News Agency	Beijing		Beijing Shi	China	39.9075	116.397
35799065	2020-12-31	Xi Jinping	Executive Office,Government,Executive,Elite,Legislative / Parliamentary,Government Major Party (In Government),Parties,Unicameral,(National) Major Party,Military	China	Engage in symbolic act	017	0	Vladimir Putin	Parties,(National) Major Party,Elite,Center Right,Ideological,Executive Office,Government,Executive	Russian Federation	52357349	2	Xinhua News Agency	Beijing		Beijing Shi	China	39.9075	116.397
35799066	2020-12-31	China		China	Praise or endorse	051	3.4	United Nations	International Government Organization,Global,Global Diplomatic IGOs		52357349	6	Xinhua News Agency	Beijing		Beijing Shi	China	39.9075	116.397
35799067	2020-12-31	Russia		Russian Federation	Praise or endorse	051	3.4	United Nations	International Government Organization,Global,Global Diplomatic IGOs		52357349	6	Xinhua News Agency	Beijing		Beijing Shi	China	39.9075	116.397
35799042	2020-12-31	Michel Aoun	(National) Minor Party,Parties,Executive Office,Government,Executive,Center Right,Ideological,Unicameral,Legislative / Parliamentary	Lebanon	Make an appeal or request	020	3	Citizen (Lebanon)	Social,General Population / Civilian / Social	Lebanon	52357358	1	National News Agency Lebanon				Lebanon	33.8889	35.4944
35799045	2020-12-31	Other Authorities / Officials (Morocco)	Government	Morocco	Make an appeal or request	020	3	Citizen (Lebanon)	Social,General Population / Civilian / Social	Lebanon	52357361	3	National News Agency Lebanon				Morocco	33.9911	-6.84006
35799038	2020-12-31	Ali Abdel-Karim Ali	Foreign Ministry,Executive,Government	Syria	Make statement	010	0	Foreign Affairs (Syria)	Foreign Ministry,Executive,Government	Syria	52357364	2	National News Agency Lebanon	Minya		Oromiya Region	Ethiopia	9.63333	38.7333
35799025	2020-12-31	Attacker (India)	Criminals / Gangs,Dissident	India	Use unconventional violence	180	-9	Men (India)	General Population / Civilian / Social,Social	India	52357378	1	Hindustan Times			State of Bihar	India	25.75	85.75
35799029	2020-12-31	Police (Iran)	Police,Government	Iran	Physically assault	182	-9.5	Women (Afghanistan)	General Population / Civilian / Social,Social	Afghanistan	52357382	2	BBC Monitoring Middle East			Tehran Province	Iran	35.6667	51.4167
35798996	2020-12-31	Lawyer/Attorney (Morocco)	Legal,Social	Morocco	Investigate	090	-2	Citizen (Morocco)	General Population / Civilian / Social,Social	Morocco	52357386	6	Associated Press Newswires	Rabat	Rabat	Region de Rabat-Sale-Zemmour-Zaer	Morocco	34.0132	-6.83255
35799046	2020-12-31	Vladimir Putin	Parties,(National) Major Party,Elite,Center Right,Ideological,Executive Office,Government,Executive	Russian Federation	Praise or endorse	051	3.4	Citizen (Russia)	Social,General Population / Civilian / Social	Russian Federation	52357389	6	Associated Press Newswires	Moscow		Moskva	Russian Federation	55.7522	37.6156
35799047	2020-12-31	Vladimir Putin	Parties,(National) Major Party,Elite,Center Right,Ideological,Executive Office,Government,Executive	Russian Federation	Praise or endorse	051	3.4	Employee (Russia)	Social,Labor	Russian Federation	52357389	6	Associated Press Newswires	Moscow		Moskva	Russian Federation	55.7522	37.6156
35799033	2020-12-31	Brazil		Brazil	Appeal for intelligence	0214	3.4	Citizen (Brazil)	Social,General Population / Civilian / Social	Brazil	52357390	5	ANSA - Spanish Service (BASP)	Rio de Janeiro	Rio De Janeiro	Estado do Rio de Janeiro	Brazil	-22.9028	-43.2075
35799014	2020-12-31	Newspaper (Russia)	Media,Social	Russian Federation	Make statement	010	0	Police (Russia)	Government,Police	Russian Federation	52357400	6	Unknown	Irkutsk	Irkutskiy Rayon	Irkutskaya Oblast'	Russian Federation	52.2978	104.296
35799048	2020-12-31	Hong Kong		Hong Kong	Make statement	010	0	Court Judge (Hong Kong)	Government,Judicial	Hong Kong	52357409	6	Reuters News	Beijing		Beijing Shi	China	39.9075	116.397
35799049	2020-12-31	Business (India)	Business,Social	India	Make statement	010	0	India		India	52357412	5	Indo-Asian News Service	Mumbai	Konkan Division	State of Maharashtra	India	19.0728	72.8826
35799050	2020-12-31	India		India	Make statement	010	0	Public Courts (India)	Government,Judicial	India	52357412	6	Indo-Asian News Service	Mumbai	Konkan Division	State of Maharashtra	India	19.0728	72.8826
35799015	2020-12-31	Xi Jinping	Executive Office,Government,Executive,Elite,Legislative / Parliamentary,Government Major Party (In Government),Parties,Unicameral,(National) Major Party,Military	China	Engage in symbolic act	017	0	Citizen (Taiwan)	Social,General Population / Civilian / Social	Taiwan	52357413	2	Unknown	Macau		Concelho de Macau	Macao	22.2006	113.546
35799016	2020-12-31	Hassan Rouhani	Executive,Far Right,Executive Office,Defense / Security Ministry,Elite,Government,Ideological,Parties,(National) Major Party,Government Religious	Iran	Accuse	112	-2	Donald Trump	Executive,Executive Office,Government	United States	52357425	1	FARS News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35799017	2020-12-31	United States		United States	Assassinate	186	-10	Qasem Soleimani	Military,Government	Iran	52357425	6	FARS News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35799061	2020-12-31	United States		United States	Assassinate	186	-10	Qasem Soleimani	Military,Government	Iran	52357427	1	FARS News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35798999	2020-12-31	Chief of Staff (Iran)	Executive,Executive Office,Government	Iran	Make statement	010	0	Iran		Iran	52357428	1	FARS News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35799053	2020-12-31	Hossein Amir-Abdollahian	Foreign Ministry,Executive,Government	Iran	Make statement	010	0	Iran		Iran	52357429	1	FARS News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35799054	2020-12-31	Hossein Amir-Abdollahian	Foreign Ministry,Executive,Government	Iran	Share intelligence or information	064	7	United States		United States	52357429	3	FARS News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35799055	2020-12-31	Hossein Amir-Abdollahian	Foreign Ministry,Executive,Government	Iran	Share intelligence or information	064	7	Lebanon		Lebanon	52357429	4	FARS News Agency	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35799056	2020-12-31	Hossein Amir-Abdollahian	Foreign Ministry,Executive,Government	Iran	Share intelligence or information	064	7	Iraq		Iraq	52357429	4	FARS News Agency	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35799057	2020-12-31	United States		United States	Assassinate	186	-10	Qasem Soleimani	Military,Government	Iran	52357429	5	FARS News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35799051	2020-12-31	China		China	Consult	040	1	Taliban	International Religious,Insurgents,Ideological,Dissident,Sunni,Fundamentalist	Afghanistan	52357430	6	FARS News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35799052	2020-12-31	Taliban	International Religious,Insurgents,Ideological,Dissident,Sunni,Fundamentalist	Afghanistan	Consult	040	1	China		China	52357430	6	FARS News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35799000	2020-12-31	Boris Johnson	Executive Office,Government,Elite,Executive,Center Right,Ideological,Parties,(National) Major Party	United Kingdom	Make statement	010	0	Fishermen (United Kingdom)	Agricultural,Social	United Kingdom	52357434	1	Deutsche Welle				United Kingdom	51.5085	-0.12574
35799002	2020-12-31	United Kingdom		United Kingdom	Accuse	112	-2	Boris Johnson	Executive Office,Government,Elite,Executive,Center Right,Ideological,Parties,(National) Major Party	United Kingdom	52357434	2	Deutsche Welle				United Kingdom	51.5085	-0.12574
35799001	2020-12-31	United Kingdom		United Kingdom	Make statement	010	0	Boris Johnson	Executive Office,Government,Elite,Executive,Center Right,Ideological,Parties,(National) Major Party	United Kingdom	52357434	3	Deutsche Welle				United Kingdom	51.5085	-0.12574
35799069	2020-12-31	Alexander Lukashenko	Executive Office,Government,Executive,Elite	Belarus	Threaten	130	-4.4	Protester (Belarus)	Protestors / Popular Opposition / Mobs,Dissident	Belarus	52357435	2	Interfax News Service	Minsk		Horad Minsk	Belarus	53.9	27.5667
35799034	2020-12-31	Vladimir Putin	Parties,(National) Major Party,Elite,Center Right,Ideological,Executive Office,Government,Executive	Russian Federation	Engage in symbolic act	017	0	Employee (Russia)	Social,Labor	Russian Federation	52357436	3	BBC Monitoring Former Soviet Union	Kamchatka Peninsula		Kamtchatski Kray	Russian Federation	56	160
35799035	2020-12-31	Vladimir Putin	Parties,(National) Major Party,Elite,Center Right,Ideological,Executive Office,Government,Executive	Russian Federation	Make an appeal or request	020	3	Citizen (Russia)	Social,General Population / Civilian / Social	Russian Federation	52357436	3	BBC Monitoring Former Soviet Union	Kamchatka Peninsula		Kamtchatski Kray	Russian Federation	56	160
35799018	2020-12-31	Ethiopia		Ethiopia	Deny responsibility	016	-5	Foreign Affairs (Ethiopia)	Government,Foreign Ministry,Executive	Ethiopia	52357437	2	BBC Monitoring Africa	Cairo		Muhafazat al Qahirah	Egypt	30.0626	31.2497
35799019	2020-12-31	Foreign Affairs (Egypt)	Government,Foreign Ministry,Executive	Egypt	Consult	040	1	Envoy (Ethiopia)	Government,Foreign Ministry,Executive	Ethiopia	52357437	3	BBC Monitoring Africa	Cairo		Muhafazat al Qahirah	Egypt	30.0626	31.2497
35799021	2020-12-31	Envoy (Ethiopia)	Government,Foreign Ministry,Executive	Ethiopia	Consult	040	1	Foreign Affairs (Egypt)	Government,Foreign Ministry,Executive	Egypt	52357437	3	BBC Monitoring Africa	Cairo		Muhafazat al Qahirah	Egypt	30.0626	31.2497
35799020	2020-12-31	Foreign Affairs (Egypt)	Government,Foreign Ministry,Executive	Egypt	Consult	040	1	Foreign Affairs (Ethiopia)	Government,Foreign Ministry,Executive	Ethiopia	52357437	4	BBC Monitoring Africa	Cairo		Muhafazat al Qahirah	Egypt	30.0626	31.2497
35799022	2020-12-31	Foreign Affairs (Ethiopia)	Government,Foreign Ministry,Executive	Ethiopia	Consult	040	1	Foreign Affairs (Egypt)	Government,Foreign Ministry,Executive	Egypt	52357437	4	BBC Monitoring Africa	Cairo		Muhafazat al Qahirah	Egypt	30.0626	31.2497
35799003	2020-12-31	Egypt		Egypt	Praise or endorse	051	3.4	Yemen		Yemen	52357444	4	All Africa	Aden	Craiter	Muhafazat `Adan	Yemen	12.7794	45.0367
35799058	2020-12-31	Abdel Fattah Al-Sisi	Executive Office,Government,International Religious,Sunni,International Government Organization,Executive,Elite	Egypt	Consult	040	1	Mostafa Madbouly	Executive Office,Government,Executive,Elite	Egypt	52357446	4	All Africa				Egypt	30.0626	31.2497
35799059	2020-12-31	Mostafa Madbouly	Executive Office,Government,Executive,Elite	Egypt	Consult	040	1	Abdel Fattah Al-Sisi	Executive Office,Government,International Religious,Sunni,International Government Organization,Executive,Elite	Egypt	52357446	4	All Africa				Egypt	30.0626	31.2497
35799114	2020-12-31	Business (Palestinian Territory, Occupied)	Social,Business	Occupied Palestinian Territory	Make statement	010	0	Palestinian Territory, Occupied		Occupied Palestinian Territory	52357517	1	Jordan News Agency	Gaza		Gaza Strip	Occupied Palestinian Territory	31.5	34.4667
35799173	2020-12-31	Business (China)	Business,Social	China	Use conventional military force	190	-10	Citizen (China)	Social,General Population / Civilian / Social	China	52357521	6	New Zealand Herald	Beijing		Beijing Shi	China	39.9075	116.397
35799120	2020-12-31	Spain		Spain	Sign formal agreement	057	8	United Kingdom		United Kingdom	52357527	2	Reuters News			Britain	United Kingdom	53.5938	-1.86823
35799121	2020-12-31	United Kingdom		United Kingdom	Sign formal agreement	057	8	Spain		Spain	52357527	2	Reuters News			Britain	United Kingdom	53.5938	-1.86823
35799112	2020-12-31	Spain		Spain	Sign formal agreement	057	8	United Kingdom		United Kingdom	52357528	1	Reuters News	Madrid	Provincia de Madrid	Comunidad de Madrid	Spain	40.4165	-3.70256
35799113	2020-12-31	United Kingdom		United Kingdom	Sign formal agreement	057	8	Spain		Spain	52357528	1	Reuters News	Madrid	Provincia de Madrid	Comunidad de Madrid	Spain	40.4165	-3.70256
35799111	2020-12-31	Health Ministry (India)	Health Ministry,Executive,Government	India	Make statement	010	0	Government (India)	Government	India	52357529	4	Hindustan Times			Telangana	India	18	79.5
35799122	2020-12-31	Cabinet / Council of Ministers / Advisors (India)	Cabinet,Executive,Government	India	Make statement	010	0	Bharatiya Janata	Opposition Major Party (Out Of Government),(National) Major Party,Parties	India	52357530	1	Hindustan Times			Karnataka	India	16	75
35799123	2020-12-31	Bharatiya Janata	Opposition Major Party (Out Of Government),(National) Major Party,Parties	India	Praise or endorse	051	3.4	Party Member (India)	Parties	India	52357530	5	Hindustan Times			Karnataka	India	16	75
35799124	2020-12-31	Energy Department/Ministry (India)	Energy Ministry,Executive,Government	India	Make statement	010	0	Population (India)	General Population / Civilian / Social,Social	India	52357531	4	Indo-Asian News Service			State of Odisha	India	20.5	84.4167
35799083	2020-12-31	Cabinet / Council of Ministers / Advisors (India)	Cabinet,Executive,Government	India	Make statement	010	0	India		India	52357532	1	Indo-Asian News Service			Karnataka	India	16	75
35799084	2020-12-31	Cabinet / Council of Ministers / Advisors (India)	Cabinet,Executive,Government	India	Make statement	010	0	India		India	52357532	2	Indo-Asian News Service			Karnataka	India	16	75
35799092	2020-12-31	UN Security Council	Global Defense / Security IGOs,Global,International Government Organization,Global Diplomatic IGOs		Reject	120	-4	Iran		Iran	52357535	1	FARS News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35799165	2020-12-31	Saudi Arabia		Saudi Arabia	Praise or endorse	051	3.4	Abd al-Rab Mansur al-Hadi	Elite,Executive,Executive Office,Government,Parties,(National) Major Party	Yemen	52357537	3	FARS News Agency	Aden	Craiter	Muhafazat `Adan	Yemen	12.7794	45.0367
35799087	2020-12-31	Police (Argentina)	Government,Police	Argentina	Arrest, detain, or charge with legal action	173	-5	Citizen (Argentina)	Social,General Population / Civilian / Social	Argentina	52357539	1	El Clarin	Claromeco		Provincia de Buenos Aires	Argentina	-38.85	-60.0833
35799088	2020-12-31	Argentina		Argentina	Arrest, detain, or charge with legal action	173	-5	Citizen (Argentina)	Social,General Population / Civilian / Social	Argentina	52357539	2	El Clarin	Claromeco		Provincia de Buenos Aires	Argentina	-38.85	-60.0833
35799164	2020-12-31	Legislature (United Kingdom)	Government,Legislative / Parliamentary	United Kingdom	Praise or endorse	051	3.4	Boris Johnson	Center Right,Ideological,Executive Office,Government,(National) Major Party,Parties,Elite,Executive	United Kingdom	52357541	5	Daily Star			England	United Kingdom	53	-2
35799116	2020-12-31	Citizen (Sudan)	General Population / Civilian / Social,Social	Sudan	Demonstrate or rally	141	-6.5	Unspecified Actor	Unspecified		52357545	4	Daily Star	Darfur Wilayat			Sudan	13	25
35799172	2020-12-31	Iran		Iran	Cooperate militarily	062	7.4	Bashar al-Assad	Executive,Executive Office,Shia,Far Right,Religious Minority,Social,Ideological,Government,National Ethnic Minority,(National) Major Party,Parties,National Religious,International Religious,National Ethnic	Syria	52357546	4	Daily Star	Tehran		Tehran Province	Iran	35.6944	51.4215
35799075	2020-12-31	Mohammad Javad Zarif	Government,Foreign Ministry,Education,Executive,Social	Iran	Accuse	112	-2	Donald Trump	Executive Office,Government,Executive	United States	52357547	1	Daily Star	Tehran		Tehran Province	Iran	35.6944	51.4215
35799091	2020-12-31	Kuwait		Kuwait	Criticize or denounce	111	-2	Houthis	Shia,International Religious,Dissident,Insurgents	Yemen	52357549	1	Unknown	Aden	Craiter	Muhafazat `Adan	Yemen	12.7794	45.0367
35799076	2020-12-31	Maia Sandu		Moldova, Republic of	Express intent to meet or negotiate	036	4	Russia		Russian Federation	52357559	1	Unknown	Chisinau		Municipiul Chisinau	Moldova, Republic of	47.0056	28.8575
35799175	2020-12-31	House of Lords	Government,Legislative / Parliamentary,Upper House	United Kingdom	Express intent to cooperate economically	0311	5.2	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		52357562	1	Unknown	London	Greater London	England	United Kingdom	51.5085	-0.12574
35799176	2020-12-31	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		Sign formal agreement	057	8	House of Lords	Government,Legislative / Parliamentary,Upper House	United Kingdom	52357562	1	Unknown	London	Greater London	England	United Kingdom	51.5085	-0.12574
35799077	2020-12-31	Democratic League of Kosovo	Center Right,Parties,Ideological,(National) Minor Party	Kosovo	Make statement	010	0	Avdullah Hoti	Government,Finance / Economy / Commerce / Trade Ministry,Executive	Kosovo	52357570	1	Unknown	Pristina		Komuna e Prishtines	Kosovo	42.6727	21.1669
35799078	2020-12-31	Constitutional Court (Kosovo)	Government,Judicial	Kosovo	Make statement	010	0	Avdullah Hoti	Government,Finance / Economy / Commerce / Trade Ministry,Executive	Kosovo	52357570	5	Unknown	Pristina		Komuna e Prishtines	Kosovo	42.6727	21.1669
35799125	2020-12-31	Albania		Albania	Provide economic aid	071	7.4	Croatia		Croatia	52357574	1	Unknown	Tirana		Qarku i Tiranes	Albania	41.3275	19.8189
35799098	2020-12-31	Luigi Di Maio	Government,Foreign Ministry,Executive	Italy	Make statement	010	0	Italy		Italy	52357575	1	Unknown	Rome	Provincia di Roma	Lazio	Italy	41.8947	12.4839
35799099	2020-12-31	Luigi Di Maio	Government,Foreign Ministry,Executive	Italy	Make a visit	042	1.9	Kosovo		Kosovo	52357575	1	Unknown				Kosovo	42.6727	21.1669
35799101	2020-12-31	Kosovo		Kosovo	Host a visit	043	2.8	Luigi Di Maio	Government,Foreign Ministry,Executive	Italy	52357575	1	Unknown				Kosovo	42.6727	21.1669
35799100	2020-12-31	Head of Government (Albania)	Executive Office,Government,Executive	Albania	Accuse	112	-2	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		52357575	5	Unknown	Rome	Provincia di Roma	Lazio	Italy	41.8947	12.4839
